Data;ALPA4;AMAR3;ARZZ3;BBAS3;BBDC3;BBDC4;BOVA11;CAML3;CMIG4;COGN3;CPFE3;CPLE6;CSMG3;CSNA3;CYRE3;DTEX3;EGIE3;ENBR3;ENEV3;ENGI11;EQTL3;EQTL3;FESA4;FLRY3;GGBR4;GOAU3;GOLL4;GRND3;GUAR3;ITSA4;ITUB3;ITUB4;JHSF3;LREN3;MDIA3;MRVE3;MULT3;ODPV3;OFSA3;PARD3;QUAL3;RADL3;RENT3;SANB11;SAPR4;SBSP3;SEER3;SMTO3;TEND3;TRIS3;TRPL4;USIM3;VIVT4;VULC3;WEGE3;YDUQ3
2014-08-18;7,1449;15,6586;25,0220;21,7682;15,6643;13,8671;56,0400;FALSO;13,3952;14,6644;18,5789;26,1654;31,8931;8,1921;11,1673;7,6461;17,8476;8,3143;66,1650;11,2424;3,0698;3,0698;6,6463;5,3772;11,4438;11,2887;13,7600;2,7422;13,2041;5,2133;14,2490;15,6510;3,5840;11,4853;27,4395;5,6170;14,7256;8,1367;FALSO;FALSO;19,2996;20,3805;9,0748;12,0726;3,4739;17,9681;22,6077;11,4264;FALSO;1,3354;1,7112;7,1782;27,8700;1,9600;9,0303;FALSO
2014-08-19;7,2550;15,3058;25,8504;22,2076;16,2824;14,2862;56,8700;FALSO;13,3882;14,6756;18,5877;26,4641;31,9184;8,2615;11,5464;7,6877;18,1378;8,3668;66,1650;12,2200;3,0808;3,0808;6,7696;5,3596;11,6726;11,4456;14,0000;2,8151;13,3323;5,3351;14,6382;16,1861;3,7369;11,6284;27,2795;5,7088;14,7775;8,0092;FALSO;FALSO;19,2371;20,4277;9,2016;11,9700;3,4930;18,1276;22,7133;11,4035;FALSO;1,3354;1,7368;7,1290;28,1475;1,8400;8,9232;FALSO
2014-08-20;7,1655;15,5952;26,2985;22,6024;16,1935;14,3623;57,3000;FALSO;13,6461;14,6555;19,3820;27,7247;31,7501;8,3154;11,7101;7,6294;18,7907;8,3968;65,5946;12,2500;3,0978;3,0978;6,7502;5,3666;11,7184;11,5194;14,0000;2,8458;13,0795;5,3669;14,7302;16,2637;3,6605;11,5906;27,3081;5,7936;14,8397;8,0517;FALSO;FALSO;19,4938;20,7579;9,3332;11,9463;3,4866;18,0035;22,7747;11,4064;FALSO;1,3354;1,7453;7,1979;28,6893;1,8400;8,9768;FALSO
2014-08-21;7,2481;15,9209;25,9942;22,6771;16,3416;14,5529;57,4600;FALSO;13,7368;14,4261;19,5939;28,4096;32,4656;8,1074;11,5464;7,7044;18,7472;8,4794;66,7354;12,2500;3,1087;3,1087;6,7502;5,4546;11,7916;11,6671;13,8500;2,8477;13,3162;5,3881;14,8432;16,3587;3,6987;12,0019;27,6509;5,7512;14,6997;7,9752;FALSO;FALSO;19,2232;20,7673;9,3930;12,1832;3,4866;17,8883;22,5902;11,3494;FALSO;1,2976;1,7613;7,2470;28,9007;2,0000;8,9299;FALSO
2014-08-22;7,2757;15,8305;26,4675;22,5725;16,1723;14,3243;56,8600;FALSO;13,5625;14,3103;19,5056;28,5845;32,7096;8,0303;11,4085;7,6044;18,2345;8,3293;65,5946;12,7000;3,1111;3,1111;6,7502;5,4898;11,8557;11,7225;13,8800;2,8304;13,2700;5,3298;14,7260;16,1731;3,6414;11,8950;27,7079;5,7866;14,7775;7,9327;FALSO;FALSO;19,0082;20,8994;9,4864;12,0647;3,3976;17,8706;22,4144;11,4206;FALSO;1,2873;1,7427;7,2765;28,5439;1,8800;8,8864;FALSO
2014-08-25;7,1655;16,1199;26,1886;23,3267;16,5110;14,7319;58,2000;FALSO;13,9181;14,4751;20,0087;28,2274;32,5076;8,1690;11,6929;7,8293;18,3312;8,6220;67,3058;12,3000;3,1585;3,1585;6,7696;5,3983;12,0571;11,7687;14,1200;2,8669;13,2664;5,4623;14,9939;16,5744;3,6318;11,9443;27,7480;5,8996;14,9072;8,0347;FALSO;FALSO;19,2787;20,9466;9,4983;12,3253;3,4103;18,3138;22,6429;11,7201;FALSO;1,2736;1,7240;7,3060;29,1518;1,8800;8,9701;FALSO
2014-08-26;7,1380;16,2556;26,4168;23,4686;16,3543;14,8119;58,2000;FALSO;13,1302;14,5842;20,0705;27,5789;31,9689;8,1074;11,6756;7,8543;18,2297;8,6069;66,7354;12,3500;3,1585;3,1585;6,6918;5,3736;12,2769;12,1563;14,0000;2,9148;13,2788;5,5100;15,0106;16,6866;3,5745;11,9789;27,8851;6,0974;14,8942;7,9242;FALSO;FALSO;19,2857;21,1353;9,4840;12,2779;3,5184;18,1099;22,6342;11,8883;FALSO;1,3079;1,7293;7,3749;28,7950;1,8800;8,8797;FALSO
2014-08-27;7,4753;16,7441;26,6282;24,5662;16,8708;15,2043;59,2700;FALSO;13,3393;14,8226;20,0528;28,8176;33,0463;8,0920;11,9341;8,1708;18,2151;8,6745;67,3058;12,4000;3,1804;3,1804;6,7502;5,4018;12,3593;12,0548;13,9400;2,9167;13,1767;5,6689;15,4417;17,1915;3,5458;12,4593;28,0650;6,3165;15,0108;8,1537;FALSO;FALSO;19,4175;21,7486;9,6562;12,3727;3,5757;18,6152;22,9858;12,6183;FALSO;1,3354;1,7282;7,5322;29,5813;1,9200;9,1106;FALSO
2014-08-28;7,5716;16,7351;27,1776;24,8350;16,9429;15,2386;58,7200;FALSO;13,1859;14,5286;20,1234;28,7666;33,6356;7,6604;11,9772;8,2374;18,1716;8,6895;65,5946;12,4000;3,1779;3,1779;6,6853;5,5250;11,8649;11,5471;13,5400;2,9877;13,2165;5,6318;15,3286;17,0276;3,5362;12,5663;27,9851;6,3589;14,7775;8,2132;FALSO;FALSO;19,3550;21,2108;9,5126;12,2384;3,5884;18,6861;23,1704;12,7409;FALSO;1,3354;1,7346;7,1979;29,0329;1,8800;9,0203;FALSO
2014-08-29;7,5372;16,7441;27,1607;26,2836;17,0614;15,6729;59,6900;FALSO;13,4230;14,9785;20,1411;29,0581;33,8376;7,5833;12,2271;8,3957;18,4038;8,4944;69,0169;12,5000;3,1864;3,1864;6,6528;5,6270;11,8924;12,0271;13,8800;3,1162;13,3286;5,8014;15,5672;17,4763;3,5362;12,6353;28,6592;6,4436;15,0290;8,3408;FALSO;FALSO;19,4314;20,6541;9,5390;12,2148;3,6839;19,0318;23,5219;12,9434;FALSO;1,3354;1,7405;7,3749;31,6494;1,8800;9,3550;FALSO
2014-09-01;7,7781;16,8707;26,8395;26,4553;16,9259;15,5091;59,5500;FALSO;12,7955;14,9473;19,8675;29,0727;32,7012;7,4369;12,0634;8,4956;18,0652;8,3968;69,0169;12,6000;3,2022;3,2022;6,6463;5,6305;11,6085;11,5379;14,4000;3,1257;13,4395;5,8386;15,5995;17,4881;3,6222;12,4708;28,5563;6,5920;15,0367;8,2217;FALSO;FALSO;19,3620;19,7955;9,6371;12,1990;3,6839;18,7215;24,3394;13,1230;FALSO;1,3354;1,7912;7,4929;30,9085;1,8800;9,3349;FALSO
2014-09-02;7,9296;16,7712;26,4675;27,9711;17,3480;15,8446;60,1700;FALSO;13,1441;14,5998;19,6910;29,3277;32,1373;7,6681;12,2099;8,4956;17,9491;8,2843;71,8689;12,7000;3,1755;3,1755;6,6333;5,5918;11,9931;11,7317;14,6500;3,1219;13,2502;5,9447;16,0895;17,8076;3,7369;12,3803;28,6506;6,6909;15,1612;8,0177;FALSO;FALSO;18,7307;19,7295;9,4553;12,2700;3,6266;18,7304;24,4009;13,1915;FALSO;1,3354;1,8131;7,7485;31,9056;1,8400;9,3383;FALSO
2014-09-03;7,9020;16,4998;26,2900;27,5530;17,1531;15,8788;60,2400;FALSO;13,3324;14,2991;19,6557;29,1382;34,3426;7,8299;12,3305;8,6122;18,2587;8,3818;73,5800;12,9000;3,2071;3,2071;6,6982;5,5707;12,2860;11,8702;14,9900;3,1852;13,3062;5,9129;15,8592;17,7471;3,7560;12,3722;28,8192;6,5920;15,0108;8,1282;FALSO;FALSO;18,4463;19,9182;9,4289;12,3885;FALSO;19,3243;23,7680;13,2742;FALSO;1,3354;1,8361;8,2500;32,3576;1,8400;9,4387;FALSO
2014-09-04;7,7781;16,0566;26,2393;25,9625;16,7463;15,3297;59,4000;FALSO;13,2487;13,9762;19,0290;29,4370;33,6692;7,7066;12,2357;8,3374;17,7508;8,2543;75,8616;12,8000;3,2010;3,2010;6,6853;5,4194;12,4508;12,2671;15,2300;3,0567;13,3411;5,7802;15,0760;17,3844;3,7465;12,4428;29,1390;6,6273;14,7386;7,8986;FALSO;FALSO;18,1410;20,0880;9,3906;12,4674;3,6584;19,2357;23,5483;12,8721;FALSO;1,3114;1,8227;8,3385;32,5636;1,9200;9,4253;FALSO
2014-09-05;7,7368;15,8395;26,9325;25,5369;16,8861;15,5928;59,0800;FALSO;13,0743;14,3192;19,2402;29,2767;33,6692;7,5217;12,0892;8,2874;17,7798;8,3968;71,2985;12,6000;3,2278;3,2278;6,7047;5,4370;12,2677;11,9994;15,1000;3,0778;13,3411;5,7855;14,8708;17,5139;3,7465;12,2668;29,1362;6,6061;14,4249;8,0687;FALSO;FALSO;18,7168;20,0691;9,3212;12,5227;3,5312;19,2002;24,1724;12,8322;FALSO;1,3148;1,8531;7,9944;32,8693;1,9600;9,5056;FALSO
2014-09-08;7,7437;16,0928;26,7127;24,2601;16,3353;15,1581;57,5000;FALSO;12,6699;14,1098;18,6719;28,5262;33,1389;7,3059;11,8221;8,2125;17,3590;8,0216;65,5946;12,5500;3,1755;3,1755;6,7242;5,3666;11,9381;11,7594;14,7600;3,0529;13,3162;5,6475;14,6782;17,0606;3,6796;12,1862;29,2448;6,1963;14,1656;8,0687;FALSO;FALSO;18,1063;20,2673;9,1082;12,3885;3,4994;18,2606;23,9526;12,7466;FALSO;1,3148;1,8088;7,8370;33,5474;1,9600;9,6060;FALSO
2014-09-09;7,5028;16,3732;26,2055;24,1555;16,3395;14,9560;57,1500;FALSO;12,4049;13,8671;18,1848;27,2511;33,1642;7,3367;11,4688;8,0875;17,0834;7,7515;65,5946;12,8000;3,1743;3,1743;6,6074;5,4370;11,6543;11,4087;14,3800;2,9647;13,3175;5,5891;14,4019;16,7972;3,6509;12,0151;29,3505;6,1893;13,8986;7,9922;FALSO;FALSO;18,4671;19,8615;8,8904;12,4753;3,4357;18,0922;23,6274;12,4073;FALSO;1,3045;1,7661;7,8469;32,7497;1,8800;9,4654;FALSO
2014-09-10;7,4064;15,9932;25,5884;23,7747;16,1446;14,5861;56,6400;FALSO;12,2725;13,6978;18,1398;27,1272;34,0648;7,3675;11,3654;8,1125;17,1704;7,8415;65,5946;12,6000;3,1731;3,1731;6,5619;5,4159;11,3339;11,0856;14,6200;2,9896;13,3286;5,5307;14,4186;16,6158;3,6031;11,8193;29,3704;5,9279;13,7794;8,0262;FALSO;FALSO;18,3422;20,1352;9,0771;12,4595;3,4230;18,2163;23,3989;12,3332;FALSO;1,3285;1,8264;7,6109;33,1419;1,8800;9,4989;FALSO
2014-09-11;7,4753;15,9752;26,1463;23,9465;16,1489;14,5175;56,6900;FALSO;11,8820;13,7958;18,1307;26,8867;33,3073;7,3059;11,5981;8,1791;17,4848;7,8040;65,5946;12,6100;3,1986;3,1986;6,4451;5,3455;11,2240;11,1133;14,8200;3,0375;13,3175;5,5254;14,2175;16,5899;3,7369;11,7996;28,9734;6,1540;13,7483;7,9497;FALSO;FALSO;18,4185;20,0597;9,1059;12,2621;3,4167;18,4556;23,8823;12,4329;FALSO;1,3285;1,8606;7,4634;33,1419;1,8400;9,5591;FALSO
2014-09-12;7,3307;15,5591;26,1970;23,3628;15,6446;14,1094;55,2500;FALSO;11,6170;13,4082;17,5895;26,3475;33,1642;7,2442;11,2620;7,9209;17,4225;7,7290;63,3130;12,6000;3,1281;3,1281;6,4970;5,2012;11,3156;11,1318;14,0000;2,9225;13,3286;5,3343;13,8658;15,9940;3,6700;11,5923;28,4907;6,0056;13,2997;7,9072;FALSO;FALSO;17,6207;19,4275;8,7540;12,5464;3,4039;18,4379;23,6626;12,2618;FALSO;1,3285;1,8611;7,6502;33,0023;1,8800;9,3885;FALSO
2014-09-15;7,3789;15,6496;26,0533;23,9966;16,1827;14,5861;56,4000;FALSO;11,9099;13,5419;17,7609;25,9541;32,5076;7,4523;11,4171;7,9376;17,5018;7,8266;60,4611;13,1000;3,1597;3,1597;6,5165;5,2258;11,3614;11,1779;13,6500;3,0107;13,3909;5,4352;13,9914;16,3999;3,7274;11,4804;28,4078;6,1822;13,2894;7,8306;FALSO;FALSO;17,5514;19,4653;8,7110;12,5938;3,4294;18,4822;23,5219;12,1193;FALSO;1,3045;1,8884;7,7092;33,4410;1,8800;9,3751;FALSO
2014-09-16;7,2688;15,4053;25,9942;25,0531;16,4624;14,9560;57,5100;FALSO;11,8193;13,9428;18,4193;26,3257;31,8931;7,5217;11,5809;8,1042;17,9233;7,8266;56,4684;13,4500;3,1597;3,1597;6,2764;5,0675;11,3156;11,2148;13,9300;3,0797;13,2041;5,6050;14,4479;16,8231;3,5649;11,7634;28,9648;6,0692;13,7690;7,9327;FALSO;FALSO;18,0231;19,3049;8,8354;12,4753;3,4294;18,5265;23,2582;12,2961;FALSO;1,3045;1,8974;7,5912;33,8398;1,8800;9,4052;FALSO
2014-09-17;7,1173;15,2876;27,0508;25,0531;16,4285;15,0323;57,3900;FALSO;11,0522;13,7646;18,1216;26,0634;29,6289;7,4369;11,6584;8,1208;17,9233;7,7290;57,6092;13,3500;3,1707;3,1707;6,3283;5,0182;11,4438;11,1687;13,6200;3,0471;13,2041;5,6157;14,5107;16,8965;3,6414;11,7420;28,9534;6,0692;13,8208;7,9327;FALSO;FALSO;17,5514;19,5879;8,7828;12,6332;3,4230;18,6506;24,0230;12,2904;FALSO;1,3388;1,8729;7,5322;33,9594;1,8800;9,3818;FALSO
2014-09-18;6,9590;14,9168;25,3348;24,6607;16,0895;14,8340;56,8200;FALSO;10,8988;13,1053;17,8240;25,4222;30,1255;7,6989;11,5033;8,1125;17,6456;7,5714;56,4684;13,3500;3,1646;3,1646;6,4646;5,0147;11,4987;11,2887;13,3600;3,0107;13,1916;5,6210;14,2929;16,6979;3,5745;11,3668;28,8734;5,9067;13,5953;7,9667;FALSO;FALSO;17,2253;19,5313;8,6392;12,9096;3,4357;18,4379;23,0560;12,3189;FALSO;1,3388;1,8974;7,7584;34,0990;1,8800;9,4487;FALSO
2014-09-19;7,1173;14,9258;24,7853;24,2004;15,9539;14,4908;56,2800;FALSO;10,8639;13,0964;18,3021;25,2254;28,6020;7,7529;11,3568;8,2791;17,6803;7,5714;54,7572;13,4000;3,1281;3,1281;6,1011;5,2047;11,5994;11,3810;13,4200;3,0490;13,0235;5,4299;14,0291;16,3006;3,5362;11,4080;28,5649;5,8855;13,7534;7,9622;FALSO;FALSO;17,4473;19,3332;8,8929;12,7675;3,3848;17,9947;22,5902;12,3388;FALSO;1,3388;1,8681;7,8665;33,8398;1,8400;9,4721;FALSO
2014-09-22;7,0898;14,8535;24,0330;23,0534;15,8903;14,3726;55,2300;FALSO;10,7314;12,9717;17,5805;24,4531;29,0734;7,4985;10,9260;8,0375;17,5415;7,5639;51,9053;13,3900;3,0553;3,0553;6,0492;5,1555;11,2332;11,1779;13,1300;3,0011;13,0671;5,3768;13,9035;16,0804;3,5267;11,2698;28,5507;5,7795;13,5356;7,8345;FALSO;FALSO;16,8993;19,2577;8,6871;12,8543;3,3021;17,5958;21,4035;11,8769;FALSO;1,3388;1,8499;7,5715;33,7069;1,8000;9,4955;FALSO
2014-09-23;6,9866;15,0616;23,8808;22,7440;15,7547;14,2544;54,8200;FALSO;10,8430;13,0073;17,5714;24,1616;29,6326;7,5140;10,9088;8,0709;17,5514;7,5789;48,4830;13,5000;3,0917;3,0917;6,1336;5,0886;11,2240;11,1225;12,9200;3,0107;12,8927;5,3078;13,8741;16,0026;3,4884;11,2320;28,3393;5,7088;13,3983;7,8771;FALSO;FALSO;16,8715;19,6523;8,6703;12,7122;3,3212;17,5780;21,4475;11,7657;FALSO;1,3320;1,8350;7,5125;33,3612;1,8000;9,5223;FALSO
2014-09-24;6,9866;14,9258;25,0981;22,6384;15,9200;14,3650;55,2700;FALSO;10,4525;13,3548;17,5714;24,4167;28,5718;7,5602;11,0294;8,1625;17,6109;7,6689;43,9199;13,5000;3,0881;3,0881;6,2764;5,1907;11,2698;11,2610;12,7100;3,0605;12,9412;5,3397;13,8407;16,1279;3,4884;11,8128;28,2907;5,6099;13,5461;7,9793;FALSO;FALSO;16,9825;20,5232;8,7349;12,6727;3,3721;17,5958;21,7376;11,8028;FALSO;1,3320;1,8868;7,4142;33,2482;1,8000;9,7031;FALSO
2014-09-25;6,9590;14,6545;24,0668;22,0498;15,5259;14,0217;54,4000;FALSO;10,4944;13,0519;17,6526;24,7373;28,0966;7,4138;10,8743;8,1458;17,3233;7,5864;45,6310;13,4500;3,1099;3,1099;6,2179;5,1273;11,2881;11,1779;12,9300;3,0318;12,8553;5,1857;13,8030;15,6227;3,4311;11,4492;28,1079;5,5675;13,1831;7,9452;FALSO;FALSO;16,6495;20,6841;8,4956;12,6806;3,2767;17,7465;21,5178;11,6916;FALSO;1,3320;1,9049;7,0995;33,2882;1,9200;9,6695;FALSO
2014-09-26;6,9177;14,6545;25,0558;22,5101;16,1489;14,6395;55,6400;FALSO;10,4246;13,4439;18,1307;25,1380;27,5790;7,0978;11,2017;8,1958;17,5117;7,7215;42,2087;13,4500;3,1354;3,1354;6,2893;4,9690;11,1233;11,0025;12,7700;3,1353;12,9013;5,3768;14,1338;16,2790;3,4693;11,7732;28,3507;5,8360;13,4786;7,5790;FALSO;FALSO;16,6079;20,7125;8,7301;12,8140;3,1812;18,1808;21,9485;11,8826;FALSO;1,3320;1,9193;7,2077;33,1685;1,9200;9,7368;FALSO
2014-09-29;6,9797;14,2926;24,5148;20,5858;15,0217;13,6099;52,9200;FALSO;10,3479;13,0964;17,2467;24,3438;27,9439;6,7664;10,7278;7,7877;17,2440;7,3613;39,3568;13,5500;3,0820;3,0820;6,0687;4,8739;10,9036;10,9748;11,9000;3,0759;12,6884;5,0212;13,3633;15,1390;3,4120;11,6071;27,9965;5,5039;12,9368;7,4598;FALSO;FALSO;16,7883;20,4948;8,3736;12,5525;3,1940;17,7465;21,7991;11,4349;FALSO;1,3285;1,9177;6,8340;32,1780;1,9200;9,7031;FALSO
2014-09-30;7,0967;14,0936;24,6839;19,0917;14,8310;13,2857;52,6400;FALSO;10,4525;13,7022;17,2377;24,2928;26,3061;6,7048;10,6416;7,5295;17,0606;7,5039;39,9272;13,5500;3,0127;3,0127;6,0297;4,9795;10,7846;10,4303;11,7000;3,2600;12,7058;4,9203;13,1539;14,6165;3,4311;11,6943;27,8851;5,8007;12,9939;7,5790;FALSO;FALSO;16,8021;19,8227;8,4765;12,5446;3,1622;17,5337;22,1506;11,2068;FALSO;1,3217;1,9054;6,5292;32,0385;1,7200;9,6257;FALSO
2014-10-01;6,8764;13,7137;24,1260;19,3935;14,3394;12,8015;51,1400;FALSO;10,2643;13,4082;16,4980;24,5915;26,1024;6,5583;10,4176;7,2380;16,5945;7,3613;39,3568;13,5500;2,9155;2,9155;6,0687;4,9267;10,7205;10,7810;11,1000;3,0663;12,2349;4,7717;12,6875;14,2437;3,2304;11,4738;27,7079;5,5534;12,4183;7,4939;FALSO;FALSO;16,4414;19,7848;8,4195;12,6714;3,1431;17,4185;21,2717;10,9216;FALSO;1,3388;1,8387;6,4801;31,5364;1,8400;9,6290;FALSO
2014-10-02;6,9040;13,4965;23,5427;19,2049;14,6306;13,2136;51,8000;FALSO;10,1805;13,3102;16,7325;24,6644;26,7050;6,7279;10,4348;7,3212;16,6986;7,4063;38,7864;13,3000;2,9216;2,9216;6,1011;4,8986;10,9494;10,9748;11,5300;3,0874;12,0817;4,8938;12,9766;14,7190;3,2686;11,3685;27,5623;5,5534;12,6439;7,5790;FALSO;FALSO;16,7813;19,5008;8,4242;12,4415;3,1749;17,1437;21,7727;10,7562;FALSO;1,3320;1,8457;6,4899;32,0174;1,8000;9,6358;FALSO
2014-10-03;6,8833;13,4965;24,3457;19,6274;14,8893;13,4886;53,0400;FALSO;10,1108;13,7201;17,0663;25,6481;26,4250;6,8127;10,8054;7,4129;16,9366;7,5039;38,7864;13,3000;2,9739;2,9739;6,1790;4,8563;10,9585;10,9748;12,2300;3,0855;12,4554;5,0000;13,1820;15,0648;3,3451;11,5857;28,3821;5,7654;12,9498;7,6642;FALSO;FALSO;16,9201;20,0025;8,4604;12,4099;3,1940;17,3919;22,1594;10,8789;FALSO;1,3045;1,9145;7,7682;32,3514;1,8800;9,6930;FALSO
2014-10-06;7,1586;13,7499;25,1488;21,9667;16,0389;14,5080;55,7100;FALSO;10,4595;14,2011;18,1127;27,1928;26,5268;6,8820;11,3568;7,6461;17,6902;7,7290;39,3568;13,3000;3,0164;3,0164;6,2244;5,1027;10,9769;10,6426;12,8500;3,1181;12,7332;5,3290;13,8359;15,8729;3,3642;11,9608;28,4592;6,0197;13,3775;7,9026;FALSO;FALSO;17,5791;20,2581;8,9762;12,4415;3,3403;18,0124;22,3792;11,1783;FALSO;1,2976;1,9417;7,7190;32,6319;1,7600;9,5684;FALSO
2014-10-07;7,0210;13,6594;25,3601;22,8194;15,9540;14,4125;55,8700;FALSO;11,2962;14,2546;18,2028;27,6882;27,4602;6,9360;11,5033;7,6461;17,4076;7,9466;39,9272;13,3000;3,0601;3,0601;6,3283;5,0358;10,8121;10,7256;12,5900;3,1622;12,4567;5,3450;13,9155;15,8989;3,3355;12,1056;27,7594;6,0833;13,4475;8,0474;FALSO;FALSO;17,9260;20,2486;9,0389;12,0532;3,3212;17,7908;22,4056;10,9730;FALSO;1,3354;1,9188;7,6207;32,2511;1,7200;9,6391;FALSO
2014-10-08;7,0416;13,5690;24,3711;22,9628;15,5681;14,2903;55,8500;FALSO;11,6658;14,4150;18,0045;27,6664;27,4093;6,9591;11,5033;7,8293;17,6059;7,8866;39,9272;13,5000;3,0528;3,0528;6,3413;4,9302;10,8395;10,9841;12,8500;3,2005;12,5812;5,2813;13,5845;15,6914;3,3164;12,0694;27,7565;6,0621;13,3827;8,0304;FALSO;FALSO;17,8566;20,4474;9,0389;12,1246;3,3085;17,9503;22,3617;11,0357;FALSO;1,3320;1,9289;7,0700;32,5585;1,7600;9,6020;FALSO
2014-10-09;6,8833;13,5779;24,3880;23,8457;15,8225;14,5690;55,8400;FALSO;11,3800;14,3882;17,7789;26,6681;27,2735;6,7048;11,6326;7,8376;17,5811;7,8040;38,2160;13,5000;3,0395;3,0395;6,3607;4,9654;10,5283;10,3380;12,6600;3,2792;12,6349;5,3131;13,7101;15,8902;3,3068;12,2569;27,7079;6,0338;13,4761;7,9452;FALSO;FALSO;17,9537;20,6368;9,2196;11,6887;3,3212;17,8085;22,4584;11,1383;FALSO;1,3045;1,9065;7,1684;32,5050;1,7600;9,5650;FALSO
2014-10-10;6,6768;13,5056;24,2020;22,7138;15,1989;13,8398;53,5600;FALSO;11,3311;13,8804;17,2377;25,9395;27,3669;6,4967;11,3654;7,5378;16,7085;7,7665;38,2160;13,5000;2,9702;2,9702;6,1660;5,0675;9,9973;9,9134;11,9500;3,2389;12,4193;5,1061;13,3288;15,2333;3,2686;11,9015;27,6794;5,7583;12,7968;7,9707;FALSO;FALSO;17,1282;20,0877;8,9232;11,4906;3,2576;17,2412;22,0101;10,9901;FALSO;1,3045;1,8734;6,7357;31,8771;1,7600;9,4303;FALSO
2014-10-13;6,6630;13,8855;23,5004;25,2644;16,1958;14,9508;56,1600;FALSO;11,8401;13,8091;18,1939;26,6681;27,3753;6,6508;11,4861;7,8793;17,1944;7,7740;34,2233;13,5000;3,0395;3,0395;6,3607;5,0358;10,2719;10,0610;12,7600;3,2772;12,6435;5,4405;14,1126;16,4217;3,3642;12,2306;27,9451;6,0056;13,3516;7,8771;FALSO;FALSO;17,2045;20,3528;9,2679;11,7283;3,4994;17,9769;21,6233;11,2638;FALSO;1,3354;1,9327;6,8439;32,1977;1,6800;9,3392;FALSO
2014-10-14;6,5667;13,5779;23,3736;25,1135;16,2001;15,1569;56,3400;FALSO;11,8123;13,7201;18,0946;25,9978;28,2409;6,9051;11,3310;7,9709;17,1052;7,8266;35,3641;13,5000;3,0127;3,0127;6,4581;5,1555;10,5008;10,3287;12,8300;3,2216;12,5812;5,5148;14,3347;16,5730;3,3642;12,2438;27,8737;5,8996;13,3672;7,8089;FALSO;FALSO;16,8438;20,5894;9,2631;11,8155;3,5248;18,0213;21,6672;11,0813;FALSO;1,3045;1,9743;6,9422;32,6987;1,7200;9,2651;FALSO
2014-10-15;6,3051;13,4061;22,9509;24,1476;15,4365;14,3285;54,5500;FALSO;11,5961;13,2657;17,3099;25,5023;27,2395;6,8820;10,8140;7,7044;16,7581;7,5564;34,7937;13,5000;2,9763;2,9763;6,2634;5,1449;10,3818;10,0610;12,2200;3,1718;12,4567;5,3078;13,7647;15,8297;3,2973;12,0414;27,8508;5,7371;12,9627;7,6897;FALSO;FALSO;16,5801;20,9208;8,9521;11,6095;3,4167;17,5071;21,5002;10,5966;FALSO;1,2633;1,9551;6,6570;32,7923;1,6000;9,1372;FALSO
2014-10-16;5,9885;13,1438;21,8520;23,5137;14,9021;13,8207;52,7700;FALSO;11,1219;13,1944;16,7596;24,7955;27,5790;6,6971;10,4693;7,5295;16,4854;7,4213;35,3641;13,5000;2,9265;2,9265;6,2764;5,0921;10,1804;10,1534;11,9200;3,1315;12,2698;5,1167;13,4252;15,4105;3,2017;11,6449;27,7708;5,7371;12,4416;7,5535;FALSO;FALSO;16,5108;21,2994;8,7521;11,4193;3,4676;16,9841;21,5091;10,5908;FALSO;1,2976;1,9215;6,5882;32,1643;1,5600;9,1978;FALSO
2014-10-17;6,2432;12,9086;22,4015;24,1400;15,5383;14,3553;54,1900;FALSO;11,4845;13,4528;17,4090;25,3857;27,1123;6,5352;10,7278;7,5378;17,0060;7,3313;38,7864;13,5000;2,9957;2,9957;6,2958;5,2997;10,1895;10,1257;12,2700;3,0797;12,2785;5,2813;13,5886;15,8600;3,3451;11,8456;28,0907;5,7159;12,7034;7,6642;FALSO;FALSO;16,6495;21,2994;8,9184;11,8076;3,6266;17,4096;21,6233;10,7961;FALSO;1,2976;1,9748;6,5980;32,4650;1,5200;9,1337;FALSO
2014-10-20;6,1950;13,1166;22,7734;22,5780;15,2413;14,0154;52,8700;FALSO;10,9755;13,0519;17,1746;24,8830;27,8166;6,4890;10,6847;7,4795;16,9564;7,2187;35,9344;FALSO;2,9641;2,9641;6,2958;4,9971;10,0705;9,8395;11,9700;3,0701;11,8351;5,1751;13,4125;15,4710;3,2495;11,6564;27,9307;5,6452;12,3664;7,6046;FALSO;FALSO;16,5454;21,4414;8,7978;11,8710;3,8111;17,4185;20,8497;10,7163;FALSO;1,2873;1,9796;6,5489;32,1510;1,4800;9,0967;FALSO
2014-10-21;6,0573;13,7499;22,1479;21,2046;14,3930;13,4084;51,0300;FALSO;10,5641;12,8380;16,6153;23,4621;27,4347;6,4350;10,3487;7,1297;16,4507;6,9636;33,6529;FALSO;2,8827;2,8827;6,2634;4,7156;10,0705;9,6549;11,5300;3,0586;11,5784;4,8566;12,7336;14,6932;3,2017;11,2023;27,6994;5,3414;12,2239;7,6216;26,7199;FALSO;15,9558;21,4509;8,3760;12,1642;3,6521;17,1526;20,2169;10,2686;FALSO;1,2255;1,9209;6,4211;31,8905;1,4000;9,3022;FALSO
